"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00402",,"#",63,,,"#Q00402"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00404",,"#",43,,,"#Q00404"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00508",,"#",66,,,"#Q00508"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00636",,"#",60,,,"#Q00636"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00631",,"#",66,,,"#Q00631"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00513",,"#",63,,,"#Q00513"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00031",,"#",59,,,"#Q00031"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00187",,"#",0,AB,,"#Q00187"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00088",,"#",87,,,"#Q00088"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00353",,"#",52,,,"#Q00353"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00572",,"#",48,,,"#Q00572"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00289",,"#",58,,,"#Q00289"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00465",,"#",84,,,"#Q00465"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00153",,"#",65,,,"#Q00153"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00036",,"#",71,,,"#Q00036"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00099",,"#",68,,,"#Q00099"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00356",,"#",35,,,"#Q00356"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00019",,"#",56,,,"#Q00019"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00283",,"#",57,,,"#Q00283"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00650",,"#",65,,,"#Q00650"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00587",,"#",64,,,"#Q00587"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00027",,"#",0,AB,,"#Q00027"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00325",,"#",57,,,"#Q00325"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00442",,"#",76,,,"#Q00442"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00597",,"#",69,,,"#Q00597"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00547",,"#",50,,,"#Q00547"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00007",,"#",75,,,"#Q00007"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00045",,"#",81,,,"#Q00045"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00263",,"#",54,,,"#Q00263"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00671",,"#",54,,,"#Q00671"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00095",,"#",0,D,,"#Q00095"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00055",,"#",81,,,"#Q00055"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00536",,"#",69,,,"#Q00536"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00333",,"#",75,,,"#Q00333"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00581",,"#",61,,,"#Q00581"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00308",,"#",90,,,"#Q00308"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00486",,"#",83,,,"#Q00486"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00218",,"#",63,,,"#Q00218"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00175",,"#",70,,,"#Q00175"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00210",,"#",64,,,"#Q00210"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00190",,"#",79,,,"#Q00190"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00316",,"#",77,,,"#Q00316"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00435",,"#",50,,,"#Q00435"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00244",,"#",47,,,"#Q00244"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00161",,"#",51,,,"#Q00161"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00387",,"#",69,,,"#Q00387"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00613",,"#",69,,,"#Q00613"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00417",,"#",57,,,"#Q00417"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00249",,"#",61,,,"#Q00249"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00608",,"#",0,AB,,"#Q00608"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00524",,"#",62,,,"#Q00524"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00321",,"#",76,,,"#Q00321"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00647",,"#",52,,,"#Q00647"
"2013/4","SEM1","#4CCS1FC1",1,"#4CCS1FC1MR1","#001","#Q00692",,"#",72,,,"#Q00692"
