"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00402",,"#",75,,,"#Q00402"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00404",,"#",45,,,"#Q00404"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00508",,"#",68,,,"#Q00508"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00636",,"#",68,,,"#Q00636"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00631",,"#",68,,,"#Q00631"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00513",,"#",61,,,"#Q00513"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00031",,"#",63,,,"#Q00031"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00187",,"#",59,,,"#Q00187"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00088",,"#",81,,,"#Q00088"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00353",,"#",39,,,"#Q00353"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00572",,"#",46,,,"#Q00572"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00289",,"#",52,,,"#Q00289"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00465",,"#",88,,,"#Q00465"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00153",,"#",57,,,"#Q00153"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00036",,"#",71,,,"#Q00036"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00099",,"#",75,,,"#Q00099"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00356",,"#",47,,,"#Q00356"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00019",,"#",49,,,"#Q00019"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00283",,"#",52,,,"#Q00283"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00650",,"#",0,AB,,"#Q00650"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00587",,"#",46,,,"#Q00587"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00027",,"#",61,,,"#Q00027"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00325",,"#",57,,,"#Q00325"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00442",,"#",71,,,"#Q00442"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00597",,"#",67,,,"#Q00597"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00547",,"#",60,,,"#Q00547"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00007",,"#",82,,,"#Q00007"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00045",,"#",79,,,"#Q00045"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00263",,"#",55,,,"#Q00263"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00671",,"#",47,,,"#Q00671"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00095",,"#",81,,,"#Q00095"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00055",,"#",100,,,"#Q00055"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00536",,"#",78,,,"#Q00536"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00333",,"#",75,,,"#Q00333"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00581",,"#",0,AB,,"#Q00581"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00308",,"#",89,,,"#Q00308"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00486",,"#",78,,,"#Q00486"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00218",,"#",70,,,"#Q00218"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00175",,"#",71,,,"#Q00175"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00210",,"#",62,,,"#Q00210"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00190",,"#",87,,,"#Q00190"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00316",,"#",75,,,"#Q00316"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00435",,"#",48,,,"#Q00435"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00244",,"#",0,AB,,"#Q00244"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00161",,"#",44,,,"#Q00161"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00387",,"#",59,,,"#Q00387"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00613",,"#",60,,,"#Q00613"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00417",,"#",55,,,"#Q00417"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00249",,"#",64,,,"#Q00249"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00608",,"#",53,,,"#Q00608"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00524",,"#",0,AB,,"#Q00524"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00321",,"#",86,,,"#Q00321"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00647",,"#",44,,,"#Q00647"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00692",,"#",65,,,"#Q00692"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00634",,"#",62,,,"#Q00634"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00170",,"#",49,,,"#Q00170"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00110",,"#",0,AB,,"#Q00110"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00090",,"#",46,,,"#Q00090"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00341",,"#",58,,,"#Q00341"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00437",,"#",39,,,"#Q00437"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00460",,"#",54,,,"#Q00460"
"2013/4","SEM1","#4CCS1ELA",1,"#4CCS1ELAMR1","#001","#Q00542",,"#",78,,,"#Q00542"
