"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00402",,"#",55,,,"#Q00402"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00404",,"#",42,,,"#Q00404"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00508",,"#",80,,,"#Q00508"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00636",,"#",62,,,"#Q00636"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00631",,"#",55,,,"#Q00631"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00513",,"#",72,,,"#Q00513"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00031",,"#",63,,,"#Q00031"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00187",,"#",63,,,"#Q00187"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00088",,"#",74,,,"#Q00088"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00353",,"#",62,,,"#Q00353"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00572",,"#",53,,,"#Q00572"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00289",,"#",54,,,"#Q00289"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00465",,"#",0,AB,,"#Q00465"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00153",,"#",67,,,"#Q00153"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00036",,"#",66,,,"#Q00036"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00099",,"#",70,,,"#Q00099"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00356",,"#",34,,,"#Q00356"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00019",,"#",46,,,"#Q00019"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00283",,"#",54,,,"#Q00283"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00650",,"#",60,,,"#Q00650"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00587",,"#",59,,,"#Q00587"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00027",,"#",66,,,"#Q00027"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00325",,"#",50,,,"#Q00325"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00442",,"#",68,,,"#Q00442"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00597",,"#",68,,,"#Q00597"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00547",,"#",57,,,"#Q00547"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00007",,"#",70,,,"#Q00007"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00045",,"#",81,,,"#Q00045"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00263",,"#",50,,,"#Q00263"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00671",,"#",0,D,,"#Q00671"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00095",,"#",94,,,"#Q00095"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00055",,"#",78,,,"#Q00055"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00536",,"#",71,,,"#Q00536"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00333",,"#",62,,,"#Q00333"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00581",,"#",59,,,"#Q00581"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00308",,"#",94,,,"#Q00308"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00486",,"#",77,,,"#Q00486"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00218",,"#",74,,,"#Q00218"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00175",,"#",74,,,"#Q00175"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00210",,"#",67,,,"#Q00210"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00190",,"#",77,,,"#Q00190"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00316",,"#",80,,,"#Q00316"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00435",,"#",50,,,"#Q00435"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00244",,"#",59,,,"#Q00244"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00161",,"#",40,,,"#Q00161"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00387",,"#",69,,,"#Q00387"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00613",,"#",0,AB,,"#Q00613"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00417",,"#",56,,,"#Q00417"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00249",,"#",69,,,"#Q00249"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00608",,"#",60,,,"#Q00608"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00524",,"#",66,,,"#Q00524"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00321",,"#",81,,,"#Q00321"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00647",,"#",59,,,"#Q00647"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00692",,"#",0,AB,,"#Q00692"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00634",,"#",74,,,"#Q00634"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00170",,"#",41,,,"#Q00170"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00110",,"#",34,,,"#Q00110"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00090",,"#",60,,,"#Q00090"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00341",,"#",63,,,"#Q00341"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00437",,"#",57,,,"#Q00437"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00460",,"#",61,,,"#Q00460"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00542",,"#",83,,,"#Q00542"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00011",,"#",40,,,"#Q00011"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00719",,"#",68,,,"#Q00719"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00470",,"#",59,,,"#Q00470"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00595",,"#",93,,,"#Q00595"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00164",,"#",66,,,"#Q00164"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00271",,"#",78,,,"#Q00271"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00150",,"#",62,,,"#Q00150"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00222",,"#",63,,,"#Q00222"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00688",,"#",34,,,"#Q00688"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00053",,"#",63,,,"#Q00053"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00312",,"#",76,,,"#Q00312"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00475",,"#",39,,,"#Q00475"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00679",,"#",46,,,"#Q00679"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00615",,"#",67,,,"#Q00615"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00167",,"#",59,,,"#Q00167"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00022",,"#",57,,,"#Q00022"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00421",,"#",59,,,"#Q00421"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00148",,"#",49,,,"#Q00148"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00266",,"#",64,,,"#Q00266"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00628",,"#",55,,,"#Q00628"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00445",,"#",52,,,"#Q00445"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00721",,"#",26,,,"#Q00721"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00113",,"#",52,,,"#Q00113"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00564",,"#",59,,,"#Q00564"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00619",,"#",46,,,"#Q00619"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00058",,"#",52,,,"#Q00058"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00425",,"#",68,,,"#Q00425"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00599",,"#",69,,,"#Q00599"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00447",,"#",70,,,"#Q00447"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00105",,"#",67,,,"#Q00105"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00227",,"#",70,,,"#Q00227"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00138",,"#",75,,,"#Q00138"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00516",,"#",0,AB,,"#Q00516"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00279",,"#",60,,,"#Q00279"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00713",,"#",58,,,"#Q00713"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00294",,"#",62,,,"#Q00294"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00409",,"#",0,D,,"#Q00409"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00561",,"#",80,,,"#Q00561"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00519",,"#",78,,,"#Q00519"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00551",,"#",52,,,"#Q00551"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00567",,"#",0,AB,,"#Q00567"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00617",,"#",62,,,"#Q00617"
"2013/4","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#001","#Q00694",,"#",69,,,"#Q00694"
