"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00402",,"#",51,,,"#Q00402"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00404",,"#",41,,,"#Q00404"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00508",,"#",69,,,"#Q00508"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00636",,"#",61,,,"#Q00636"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00631",,"#",55,,,"#Q00631"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00513",,"#",61,,,"#Q00513"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00031",,"#",56,,,"#Q00031"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00187",,"#",55,,,"#Q00187"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00088",,"#",83,,,"#Q00088"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00353",,"#",55,,,"#Q00353"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00572",,"#",64,,,"#Q00572"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00289",,"#",0,AB,,"#Q00289"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00465",,"#",100,,,"#Q00465"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00153",,"#",0,AB,,"#Q00153"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00036",,"#",68,,,"#Q00036"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00099",,"#",66,,,"#Q00099"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00356",,"#",50,,,"#Q00356"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00019",,"#",41,,,"#Q00019"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00283",,"#",64,,,"#Q00283"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00650",,"#",48,,,"#Q00650"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00587",,"#",63,,,"#Q00587"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00027",,"#",63,,,"#Q00027"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00325",,"#",56,,,"#Q00325"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00442",,"#",70,,,"#Q00442"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00597",,"#",81,,,"#Q00597"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00547",,"#",58,,,"#Q00547"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00007",,"#",77,,,"#Q00007"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00045",,"#",69,,,"#Q00045"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00263",,"#",68,,,"#Q00263"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00671",,"#",0,D,,"#Q00671"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00095",,"#",0,AB,,"#Q00095"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00055",,"#",97,,,"#Q00055"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#001","#Q00536",,"#",69,,,"#Q00536"
